,0
1190,c5bfc32a-021
1191,d76150dc-bae
1192,da5f1599-473
1193,4d1737c9-8de
1194,bae1956f-2c1
1195,e27fe028-d10
1196,703f002e-8aa
1197,44f269bc-4c7
1198,87f167a6-57e
1199,5945c789-01f
1200,1d179449-783
1201,9e420b28-ff5
1202,f938ff95-d83
1203,1387a942-04b
1204,5c8bfede-0cd
1205,78bf2b4c-93d
1206,b0cdc715-ef2
1207,f2852eae-d2b
1208,fc02fc35-48e
1209,77ea5d86-ffa
1210,98785fb9-d2b
1211,7e9838f9-2a9
1212,2a53ce31-1ba
1213,bbde42a6-949
1214,bfee4be2-144
1215,4872d2a8-320
1216,adad3795-0c6
1217,63575fe7-9f7
1218,45742b8f-10a
1219,06a4b9dd-94e
1220,48a19a0a-beb
1221,10697e84-df0
1222,6b0ecd88-324
1223,a57906cb-c3c
1224,06945c70-02e
1225,35bb5686-b5e
1226,3fc66ab3-00a
1227,5b933fea-114
1228,279fd155-979
1229,3927cf48-12f
1230,c8c80737-9e9
1231,167989be-916
1232,99ce9def-7c5
1233,53e37791-9fa
1234,dc988d58-f41
1235,3e84ad77-db6
1236,e6088fbc-beb
1237,08aee39a-267
1238,61d23757-2ff
1239,40ffbca3-177
1240,1a8c8e82-8ed
1241,2b7c865a-a2e
1242,e5baa6c3-8da
1243,6228a6fa-dff
1244,8d99e5d8-eff
1245,366ec2f2-f2b
1246,d5080308-b57
1247,b3f5eadb-41a
1248,a275bc2e-036
1249,8e3a240d-c75
1250,864d34ad-951
1251,82009b1c-802
1252,ee9b2d32-255
1253,a434eaa7-385
1254,1d3ef4b4-3d7
1255,c12c98d6-c1e
1256,baf143a1-051
1257,575a3925-871
1258,dbae1898-adb
1259,2e927631-a39
1260,c55d6051-d7f
1261,3207d193-042
1262,43bc0d8a-56c
1263,4e8467a4-61b
1264,6db2bfa3-a8d
1265,a4597f0b-a76
1266,cdefba19-b2e
1267,e2a969b9-be3
1268,9cb5cda6-91a
1269,6ebd5302-36a
1270,260a3b2b-664
1271,510b9a79-e11
1272,7b493633-1c8
1273,51e2a133-44e
1274,fd424b4b-343
1275,1c8d873b-95b
1276,4f836b89-ae8
1277,38f4544d-275
1278,e4a9fdfe-73b
1279,efb3cfb4-b20
1280,8f62b4d7-79f
1281,f6cf9c5e-7f6
1282,b8185a0e-146
1283,fbff1733-66b
1284,f952e8e8-642
1285,4bc9c93b-5f8
1286,c7c442a3-998
1287,aadaa26b-71b
1288,ebf8a3a4-1c7
1289,6540d0b9-49d
1290,159d665f-804
1291,11425714-ddb
1292,5fd0fa22-0d3
1293,d51eb185-7ec
1294,be06f309-714
1295,3b8c1995-8b9
1296,32b2d56f-feb
1297,520c37b4-01c
1298,c135e7c7-9de
1299,1196a4b8-997
1300,d12919eb-eea
1301,ae739283-466
1302,7a627c24-a09
1303,28b85f28-aea
1304,ef82197a-c52
1305,0200174f-5c2
1306,d64c1618-25f
1307,902d7a58-479
1308,3ab31969-e8a
1309,e92c001b-668
1310,6726903a-9f2
1311,e750b493-644
1312,81b6a44d-ff1
1313,c2c517cf-67e
1314,854c21cb-95d
1315,7f7f5a21-3dd
1316,a1751331-266
1317,efacdec7-f41
1318,585bb313-6c1
1319,5f586a94-f72
1320,7c2edb16-c66
1321,05b4b305-66d
1322,e04c260b-7d5
1323,99bd8621-58f
1324,ff8d5f0a-f37
1325,91304ded-d32
1326,a24e9a60-c17
1327,8708c5d3-8ce
1328,d22f90b1-d11
1329,64937337-92e
1330,653473fe-0ee
1331,cbf7a800-680
1332,9798c803-36b
1333,d0921f77-c87
1334,211d1421-92e
1335,5a41c875-bc2
1336,5ce9ebf9-631
1337,c4a8114c-15f
1338,14366b80-ab7
1339,eef8860a-80f
1340,86e12cc0-d3a
1341,7115af5e-159
1342,5903b46d-d0e
1343,c85df33c-a86
1344,d5a9c4ed-c2c
1345,e556b5ca-fce
1346,15c9663d-9de
1347,0d5f33e5-0ab
1348,4dd04a6f-403
1349,bbe320df-4ad
1350,5effe8a5-ffe
1351,dd0ece82-30a
1352,e1856d40-f2c
1353,524c9c39-1e3
1354,6b372290-f18
1355,daaf51cc-4e2
1356,34c4eb52-816
1357,145b9c4c-981
1358,90f19a6c-330
1359,09bf9cf0-d7f
1360,245c2c6e-75f
1361,546cc726-e11
1362,28c83413-9f7
1363,7eddc1f9-346
1364,f6cb759e-30a
1365,48fe1393-421
1366,c8bdc599-dc2
1367,8c05015a-3b4
1368,91524895-83d
1369,cfe0f5a8-72c
1370,806bc8b2-62b
1371,32cab717-92e
1372,c7d91ee5-485
1373,5bf493f7-0ce
1374,b0bf6b35-5e2
1375,b3deb501-ddb
1376,dec19bb5-087
1377,49ed31d0-584
1378,758a75ee-a40
1379,d404a78a-a0f
1380,c53d07b7-c30
1381,2982ea02-155
1382,7b32539d-5ff
1383,8d0392a7-e98
1384,b0434d7a-a29
1385,ad40ae58-317
1386,0968b1c1-abf
1387,ece263aa-6ae
1388,648beadd-def
1389,6d97697b-8da
1390,03fd3e93-b44
1391,2090aee3-d42
1392,c8869c32-23a
1393,c17ff7e9-f92
1394,98c5024a-77e
1395,e2a92938-58f
1396,36836575-918
1397,ce94dd58-311
1398,d918f5e2-e01
1399,468e9d53-a6a
1400,00fbcf64-64b
1401,f5df3510-86c
1402,46006fb3-17f
1403,857f71f6-77e
1404,44c07e78-2cc
1405,f80a37e8-8c5
1406,a673ca45-a99
1407,18407003-b3c
1408,938c1d81-818
1409,8daaf322-7e0
1410,b104c19d-359
1411,07c8219f-0ae
1412,52d336b3-965
1413,a5685a97-49c
1414,25dede85-367
1415,ea47cc63-541
1416,336ca766-988
1417,90590473-645
1418,a384e777-643
1419,7986aa30-191
1420,b44cbe9c-0b4
1421,210c9776-37a
1422,4e8f9e03-904
1423,b9d67415-6a8
1424,46a5a17c-daf
1425,53648596-363
1426,93e6631d-170
1427,32514dfa-6b4
1428,2868cc95-069
1429,cc7e7c7b-2c3
1430,2a702c38-068
1431,c3345dbf-507
1432,fbddba2c-a13
1433,6e615c45-193
1434,f33ed3be-8c4
1435,ab4af106-f47
1436,8a90cf37-e8c
1437,78a7cf0b-062
1438,cae3fd46-109
1439,1141c173-a10
1440,92d2e357-223
1441,ba897d9e-210
1442,e871add7-f77
1443,a2f9a26c-b5e
1444,15ae6ed7-e6b
1445,2d01da31-ec9
1446,0af2bb5a-80a
1447,6fcac013-d80
1448,0309934d-fa6
1449,e5dbe29e-03c
1450,8d3fdda9-0b0
1451,78c67c82-112
1452,ee237071-8ed
1453,fc0d4e04-b08
1454,3a856a73-b77
1455,76a11a82-125
1456,6e5ae1a8-8da
1457,71770c52-3f7
1458,4bd19807-63e
1459,2b1f9ba2-652
1460,02073070-d2f
1461,ff1d1e35-533
1462,7ab3beb1-5f1
1463,1bbe8192-190
1464,5f4a533d-f66
1465,a2c82506-b3c
1466,7b47908a-d00
1467,3a73122b-d0f
1468,d8d6f098-a0f
1469,1a08eb45-a5a
1470,6e90b1f2-d74
1471,16c3e71b-8b5
1472,3a51fd3e-9ae
1473,8c0e0b5a-39f
1474,eb8a6c5f-d3f
1475,2be43480-271
1476,3a8988c3-c9f
1477,d5b39d60-478
1478,3dee6788-9b2
1479,21442154-a7b
1480,3c8b6288-f8f
1481,43895504-93c
1482,55f30354-638
1483,a70d3d74-dc5
1484,66e04e33-01a
1485,991b8abb-93e
1486,62bcd1af-1b4
1487,b3645318-292
1488,61eb8be4-af7
1489,53edef71-93a
1490,74d9cf37-b05
1491,0312bbf1-9a5
1492,c21e5574-dcb
1493,f59bd4c8-5d4
1494,26288c18-5d2
1495,fb5a795c-aae
1496,719e0407-e84
1497,e20d0cd1-59f
1498,37d15b7e-008
1499,78970f17-30d
1500,e87c9a5f-c44
1501,14e6aa0e-188
1502,de239973-9a2
1503,32844dad-efc
1504,02d5cf59-9fb
1505,6c68f318-5fd
1506,c2ff741c-9f8
1507,81c44a1e-318
1508,fbf63e75-ea8
1509,5fff59d4-d94
1510,cc21ec75-ac6
1511,33b4c621-97e
1512,81c995cd-4c8
1513,77076725-305
1514,b735cc67-6b5
1515,80afd534-37c
1516,ef2e95bd-527
1517,048f9411-e14
1518,d037ef9d-510
1519,035eb822-5d3
1520,901028e2-d54
1521,b08845ef-a16
1522,b40e0775-5f5
1523,93bcbe02-c1f
1524,81898ee9-1a3
1525,c565c8d4-f15
1526,95561212-405
1527,fd619d7b-376
1528,c4588976-0f6
1529,9d9dfc68-1b5
1530,cef8301f-cd8
1531,8d78117f-212
1532,eaafe31e-377
1533,2f8fe81f-9c2
1534,dd1dbfee-362
1535,8a7dcc8c-b26
1536,46ea65ce-26e
1537,a8f9811d-a28
1538,ad709349-05c
1539,5b3f7ef5-049
1540,af47a89e-cd1
1541,e88cf2a7-7c1
1542,1d47c303-639
1543,90527c0d-406
1544,e33e4084-50b
1545,a107145b-0db
1546,2a7d8ce8-057
1547,be28255b-7bd
1548,ac9cd483-7f6
1549,2d2c2c08-da3
1550,511be549-585
1551,61aa3ccf-9c3
1552,47ea5d58-29b
1553,0c331532-390
1554,9589717d-06e
1555,cf96d134-115
1556,374633cc-6d3
1557,ced3b260-c01
1558,d9cfc984-c2b
1559,9527c318-f56
1560,3ee40a62-7ce
1561,86304700-499
1562,6dc0f1bb-f80
1563,475ba091-4b3
1564,1007b460-070
1565,e73e6c6e-a47
1566,114ba86c-07a
1567,2c339fc9-bae
1568,d6e08361-8f3
1569,dade8fd4-e52
1570,e0991d3f-896
1571,c129fb43-c67
1572,81c357e0-bc2
1573,74492175-c57
1574,af9beaf2-8f9
1575,5c9dfb37-d03
1576,ac0e29d7-a44
1577,b9e606c2-14f
1578,6ac2edc9-d8d
1579,099151c0-89b
1580,fe4a550c-dc9
1581,73d3aeeb-e95
1582,b2a36113-d4a
1583,34035fc3-47c
1584,9846a203-193
1585,af0ca046-836
1586,4acf52ed-8e1
1587,556c7d67-882
1588,3ba0bd5d-262
1589,d0076fd8-6cc
1590,1979304c-0b0
1591,7bcc56f3-4cf
1592,b4fa7004-b40
1593,88840212-6b7
1594,04aa9acb-393
1595,eaed7f5e-8b1
1596,606dd726-0f2
1597,e580e843-695
1598,311fcc09-fbf
1599,b04d09ea-333
1600,00f38c71-1ef
1601,283a16bb-5dd
1602,e977c260-a47
1603,175bb755-93c
1604,20d03f43-017
1605,7f0b79fe-cab
1606,09ff6072-d04
1607,a1cb9d16-f44
1608,fcb44408-055
1609,d1bc87c3-bfa
1610,7a31d75d-74a
1611,004c3fcd-4a5
1612,fa7138dc-12c
1613,6f188528-b76
1614,cb532a7e-78e
1615,a558f74f-808
1616,4f6e1eb6-67b
1617,670c985d-271
1618,1ca31ba4-e71
1619,0539320d-ac8
1620,882fb51e-7c9
1621,a830a680-6f8
1622,8638e1f1-470
1623,a68c8bc1-6fd
1624,2c76e49e-a76
1625,e868b8e1-b23
1626,d3d9da36-cad
1627,6525942e-c71
1628,d66f203c-d82
1629,11abca06-017
1630,3a439076-487
1631,7d8d38d4-155
1632,c0272a20-f79
1633,174234a9-02b
1634,bff18590-a65
1635,74ac00bc-ae9
1636,b6b23a0e-0fd
1637,7f59db7a-fed
1638,93017427-209
1639,bedbd753-7d1
1640,aeb174f9-d7e
1641,fcd9191f-75c
1642,8c097129-046
1643,1b215260-b7d
1644,dabc35a3-76e
1645,370c5430-3a0
1646,7cea93c8-a4b
1647,5df8afbc-45d
1648,7ebd13e6-34e
1649,04f32a62-5c3
1650,2c032b1d-d87
1651,76788160-b10
1652,2bc8a06c-da7
1653,9fde5990-bcd
1654,b1a0693a-6cd
1655,7d9e6118-e45
1656,27252a7d-fc5
1657,3b86a1f5-308
1658,354585f1-a4c
1659,2a1463b2-139
1660,f639d0ff-d2c
1661,aa8024de-f97
1662,f3e0871a-740
1663,07306da8-483
1664,927fe8c5-34e
1665,2d0e9373-990
1666,ad31a1ab-bc0
1667,9d1679aa-55e
1668,cb718ce4-f5e
1669,1ad5e5d7-441
1670,acb10824-c0b
1671,108f41a2-6b4
1672,87c509c1-31b
1673,d5865f2c-9f8
1674,b10711e0-4c5
1675,2d6bb8af-e88
1676,23d60edb-189
1677,0a14aa49-e1f
1678,2dd02484-06e
1679,c4bad751-108
1680,b009e01f-243
1681,9e5c3f06-f93
1682,b05a0620-ec7
1683,5de1781f-44a
1684,77c1d048-9ad
1685,07dffd6c-781
1686,722341f2-514
1687,10603c25-f7c
1688,365d219e-117
1689,8bcd6180-ce4
1690,f78fab49-4d5
1691,f4aa6bb8-2d6
1692,3bbb4a24-c88
1693,989ec585-b06
1694,88fd0629-907
1695,1565603a-1dc
1696,7f0e5135-b19
1697,c5cb729b-c06
1698,e8c1d3f7-37a
1699,9208002a-de1
1700,7686f77f-aaa
1701,2524ed4b-914
1702,52502eed-4e9
1703,b75d6070-41b
1704,ae290828-c84
1705,2903567f-b0e
1706,f5225d56-676
1707,f973e4c4-209
1708,d58ed89f-3e0
1709,45c5c2ef-4b8
1710,8257a26c-1eb
1711,661a4ae1-d0d
1712,69ad44bf-4cb
1713,a91c1404-4cc
1714,bc614537-ffb
1715,ece8eb9c-5d7
1716,1ed87710-c15
1717,61aa8238-5e5
1718,807d2aa6-666
1719,8be6df58-d89
1720,b18e83bb-c0e
1721,5987b051-3cf
1722,1b7a687b-626
1723,8a3e12f8-b48
1724,506c81a0-da5
1725,c49c7a9a-452
1726,65a66594-0f9
1727,da688fa7-202
1728,5b877f3e-36f
1729,fcd47577-3fb
1730,1e848aed-e34
1731,83da914f-057
1732,d31ccd8c-c64
1733,2e369175-1c5
1734,139a37e3-eeb
1735,2ba0d0a7-434
1736,0ea6741f-9ab
1737,06b39db1-365
1738,b1ca23e0-ade
1739,0e940e0f-5b3
1740,6003decd-3ee
1741,84fbf537-861
1742,161f7720-2c0
1743,8685043d-470
1744,3ae9d553-282
1745,c0b0894f-9fc
1746,9aa48a25-de7
1747,0598e7a2-213
1748,79b7a8c2-af6
1749,cb2d5929-f79
1750,a9acff7f-c8a
1751,e7fff8ca-559
1752,d6fe4b3e-0d9
1753,6d4b2795-663
1754,6ad00aff-3d2
1755,acdfd55f-743
1756,ee215edb-fa8
1757,8d7f365c-59f
1758,b05b4f86-470
1759,db74da9a-e6b
1760,f787a15e-c1e
1761,925aefb6-584
1762,9c344e8e-934
1763,f39f642b-725
1764,3c86d4c5-8b6
1765,d630795e-b7c
1766,2806de16-d34
1767,eed9a9a7-ec2
1768,530abf10-e54
1769,55e64414-dd3
1770,757fd649-fbe
1771,13136e10-e84
1772,40cd4ae2-862
1773,c325cd2b-569
1774,6ab9032f-40a
1775,9e610409-d5e
1776,a29b0dee-777
1777,e32e7dfb-1d6
1778,79d07b2e-1d0
1779,db50ab22-6ae
1780,99b86b65-ff1
1781,4d490509-05f
1782,b2e35906-cf5
1783,d4ed1494-0e2
1784,7a429f37-e59
1785,dbb70872-3fc
1786,2b01f50e-078
1787,404715d1-78d
1788,cf81d2da-646
1789,7075689e-242
1790,1277c1e0-8ac
1791,b013628d-7cf
1792,82521907-f17
1793,776df0d5-17f
1794,6f2b9753-ad1
1795,8911d86d-ef4
1796,1fe26098-23e
1797,94d1303e-e3d
1798,ffad2ebb-63a
1799,cb2dbd1e-318
1800,fc25c911-b07
1801,1da091cd-812
1802,569ffefe-3ce
1803,b0ee8a1d-61e
1804,687fb4bf-1d2
1805,0a7c4b89-7be
1806,2033da05-b89
1807,0075b29e-2d5
1808,e851cace-b75
1809,cbc5de56-6a6
1810,404a66f5-ef2
1811,496084f9-d03
1812,a453fe1f-ca1
1813,a783ecf3-0a6
1814,74d4e072-f5c
1815,a54f8d25-ed1
1816,56e7801c-ad0
1817,d8097087-f1e
1818,d0f9ef6e-8a7
1819,159329e3-b4e
1820,5f467089-05a
1821,2820b461-66d
1822,601d4dc5-2ad
1823,d3beb1e8-91b
1824,8736e3fc-cff
1825,5ade35e7-7ea
1826,2e7fc55b-7e3
1827,903664c0-9d4
1828,afe01a69-a5c
1829,c2247bd5-6d6
1830,269ed037-cf4
1831,f026ea07-ca9
1832,66de5f35-cba
1833,c38a6a1c-bd7
1834,7920521f-44c
1835,50d2cd4c-c1e
1836,809d0c51-e30
1837,3f3741ce-c86
1838,2582b05f-ecb
1839,22f7f5aa-a75
1840,3af68ee3-05f
1841,50c8459c-e64
1842,0f65bbe1-7a5
1843,b1040664-652
1844,f02b0b00-fff
1845,18576c37-e10
1846,f6d51451-c12
1847,0afa7b81-3d2
1848,65f49124-947
1849,ea68b711-7fe
1850,9ba6c19e-3f0
1851,798fe9f7-d3b
1852,21c626fb-414
1853,32962069-362
1854,8637e583-300
1855,9ae1f7ba-9de
1856,01ed8121-a5d
1857,a35f330c-1b2
1858,a23e838a-e79
1859,ae3db088-316
1860,ff27a30c-e5e
1861,c3c86366-e61
1862,d6054c7e-662
1863,3bdf1e18-ed9
1864,e49fd172-250
1865,f5d188c1-cf2
1866,44c7c566-2fd
1867,112509d7-469
1868,f288506a-a70
1869,d48159c8-d48
1870,7322742f-cdc
1871,cb2a5112-53d
1872,13dd1291-77f
1873,887f0292-5ff
1874,bf671c68-841
1875,21287306-ad7
1876,fba7bbca-872
1877,5f11ffdc-145
1878,bb0fbc88-5d6
1879,bd6b8b88-15c
1880,48429d53-502
1881,0cc051b7-624
1882,3482220f-fe0
1883,80884a0f-fa8
1884,36895188-3ff
1885,cda7f4bf-a6a
1886,880a36ff-70c
1887,6f5ddf9f-f05
1888,6057808a-a3d
1889,04365c6e-f55
1890,158027c3-cd7
1891,fa1a1455-c8f
1892,255d320a-aed
1893,5f60bd32-c96
1894,1b37739f-3c8
1895,016bc332-25d
1896,7758c51f-fb1
1897,99754aac-1ed
1898,3f907a2a-173
1899,21fbf838-006
1900,ed83fe74-685
1901,9938820d-fdc
1902,1226512c-ac5
1903,1f6b4469-283
1904,304cc096-090
1905,badd6f27-638
1906,d53467d5-ad1
1907,6b8663f4-1f4
1908,eacc6349-063
1909,dbb0d4ff-81c
1910,e1e76811-79c
1911,6dc53667-050
1912,0aba5904-007
1913,35ff5d09-d7c
1914,f4761f7f-ab9
1915,ffdb9788-430
1916,fb37b3f2-1c4
1917,c1f8cfae-906
1918,ca1a3777-979
1919,c2e5795c-5b9
1920,57063019-77f
1921,733e7c71-e8e
1922,55203014-c04
1923,59238ba5-44a
1924,46205e75-49c
1925,32a823c0-393
1926,328974f7-b0d
1927,c2061ab7-084
1928,f3e4d5f3-225
1929,7013b741-4ea
1930,018bc180-2dd
1931,26e6d6bd-ae3
1932,321a8ee4-2e1
1933,13725227-b07
1934,878c9511-760
1935,82138935-893
1936,46e07729-b77
1937,ac98b25c-84f
1938,0adbad96-057
1939,ca50b2c5-62b
1940,ca00bd15-aba
1941,201bf271-ecc
1942,45dd9b16-d57
1943,fc8f10fe-564
1944,7ccc82ca-766
1945,8b316ceb-f37
1946,74b56700-439
1947,f5058bfd-5c9
1948,eb95a026-db4
1949,47fca3dc-f52
1950,d6b08644-16d
1951,1d683f13-7ca
1952,ff5a9597-0b2
1953,a2f1ebaa-d07
1954,b035c9f1-ef8
1955,be52b65b-41e
1956,734e2d42-994
1957,2a9979da-7c4
1958,d4fdc19b-45c
1959,b08a6a46-020
1960,55ba3246-21e
1961,b82b4ac9-262
1962,5f75445e-29a
1963,3fa4cf81-28f
1964,b144b3b0-5e1
1965,23aa3401-30d
1966,c16f8878-301
1967,c575c700-235
1968,c8a1e767-756
1969,6ea217a9-9ff
1970,a4f6e998-1ad
1971,f3225ed5-5bf
1972,1c4ef46a-558
1973,ae9fc3ae-727
1974,b08e0981-4b1
1975,324fdd27-063
1976,bbb0da11-1b5
1977,4035e0c5-b12
1978,50f52d11-794
1979,22743fa3-c87
1980,0f0864a3-ed2
1981,e4ded66b-1b4
1982,4709260c-f91
1983,f58bb69b-562
1984,a568514c-f25
1985,de81c71b-15a
1986,11f47c3e-d31
1987,bb64252d-395
1988,51c05b80-c45
1989,e1ffd04a-85a
1990,07ee25b7-0a7
1991,f154c6fb-4ab
1992,4ecdf749-7ce
1993,9314d8bd-ece
1994,8da0821e-d83
1995,9b10bacb-6e9
1996,58452465-a32
1997,307b6201-9fc
1998,45cfc0be-321
1999,7fcbab0b-1a9
2000,067652de-799
2001,b15c831a-c18
2002,b3edb9aa-1dc
2003,16d97e8d-41f
2004,60636c77-054
2005,75cb94b3-b24
2006,655dfad2-6c0
2007,eeadbdf2-f10
2008,ff8f67e2-a9b
2009,763e2b48-12d
2010,7cdd7060-0db
2011,7fd23912-28d
2012,a7cc479a-dfc
2013,c4ef2d0b-6a1
2014,9c3dbd0e-0f9
2015,9b9d344c-297
2016,fd3e54ea-f66
2017,4e4d111d-045
2018,c10a27bb-7f4
2019,32400892-46e
2020,aa1da785-a6f
2021,86dfaeca-9c6
2022,b3968e13-9a1
2023,7de000b9-3a6
2024,2fde92ae-d84
2025,6a653f5b-dbe
2026,f29a6c90-434
2027,f5d1bb01-69b
2028,1a11a19b-442
2029,4d87eb53-fa0
2030,65f36760-d77
2031,97f1df74-524
2032,c86be811-aae
2033,fc22a09b-083
2034,0b9316f7-b01
2035,bf644c8d-5f6
2036,e65530da-0af
2037,4c82a478-192
2038,1bdc961d-43e
2039,6b1e99c7-fc7
2040,df27d232-31a
2041,6d8b585f-ccb
2042,cb753c22-aa3
2043,44fb113b-0be
2044,4baa3884-e19
2045,169b9d88-89b
2046,c31c7537-93c
2047,692199e5-f7d
2048,a785f09b-d0c
2049,471279f8-9b7
2050,4f41ad80-c02
2051,d3b0c475-2c7
2052,4eb3099c-6ef
2053,d0c1cef0-0e5
2054,d3e4d73f-348
2055,9f3ed943-a00
2056,d9593367-776
2057,ff6e0ece-8d7
2058,ae274b2e-91e
2059,e8e63ff4-ec3
2060,b571bb3f-556
2061,bd4b8183-dfd
2062,ea4911b5-609
2063,cc7aab22-863
2064,30631fd0-1fc
2065,8aa3827e-155
2066,7f161c3a-ab0
2067,749a1ec9-154
2068,2293905e-e22
2069,f10aed41-b12
2070,ab9b62cb-54c
2071,ece96f37-f37
2072,dc43bf90-756
2073,18663a2e-718
2074,911ab25a-b44
2075,16fb20e3-495
2076,8c60d1d0-73f
2077,12e0b8d7-74d
2078,dab4a7aa-f19
2079,a3cf2836-0e4
2080,480e426c-971
2081,ba2da920-22b
2082,98701cc6-8d5
2083,d6ba2501-840
2084,b0b8d105-a47
2085,fb15c27f-592
2086,580cb392-2d8
2087,bca37d4f-fe0
2088,576b5a39-0c6
2089,8b4dbc82-7a7
2090,d3f53781-7e7
2091,c292dcd6-956
2092,6cab1949-c82
2093,23daf9df-220
2094,d875cbc3-b98
2095,c216f15c-930
2096,c197a94a-4a8
2097,f8857b9d-dd3
2098,11a4fb4e-735
2099,d4711d83-968
2100,ba4336ce-56f
2101,b80082b8-62b
2102,27e1532b-fdf
2103,9e5b6492-043
2104,a79ce1b1-ba1
2105,3aad17cf-f63
2106,0a4ac8ca-a02
2107,81cea8e3-646
2108,b46eefa1-c3b
2109,7be11f3c-879
2110,a1325b42-33b
2111,83fb219a-cec
2112,a210ff88-029
2113,481fce3a-87a
2114,456b7073-2f4
2115,7d16d946-1bc
2116,445dc379-585
2117,47044a77-ddd
2118,3688d61f-1cb
2119,c03c36d3-e9c
2120,3cf84151-cde
2121,2e3af358-57b
2122,a00c3d9e-6d9
2123,d5201b25-822
2124,adeec882-42d
2125,e98c1706-0e8
2126,3ec862bc-adc
2127,3015d515-c77
2128,bfcabf67-d66
2129,302898e7-397
2130,e75a99ce-55b
2131,76580699-5e9
2132,7387f524-d17
2133,fb0638b7-892
2134,9c41a753-77a
2135,1f41bd54-773
2136,e29940d3-9f4
2137,65e9b11a-df6
2138,3ca57fe5-ef3
2139,e23e2cc2-8e3
2140,1d181528-e33
2141,04c39b4a-ada
2142,b503f900-cbe
2143,6baf0409-f75
2144,59a8a478-536
2145,2ca62a70-eba
2146,c1e7c093-6a4
2147,949fe090-560
2148,15140b9a-e2e
2149,4ee86a99-3c3
2150,b30cf3aa-af3
2151,c00dd123-bab
2152,9f1f9368-4d1
2153,9e92fa8a-2c2
2154,e088b59c-545
2155,73856e97-fc0
2156,d4cb70ac-09c
2157,be433b11-d84
2158,9800ac9e-0b3
2159,3c72ab07-faa
2160,1a442c7b-78f
2161,99844d8e-7d7
2162,7ed4060a-83f
2163,3df368f6-c85
2164,f3671ba5-242
2165,9ea37ca1-917
2166,04912ee7-e86
2167,3dc64584-b72
2168,05e806a1-408
2169,be291596-684
2170,a1e772b2-615
2171,479c7bef-13a
2172,00fb366e-087
2173,de6aafda-f27
2174,ec3fb288-fc5
2175,aec41d47-64f
2176,48909001-ff5
2177,e949e986-e2b
2178,4bc6a758-5a6
2179,40c7ee5e-c6f
2180,24f96a01-0cc
2181,fefbca90-fb7
2182,874592f4-645
2183,31cf9f2c-7ac
2184,dc37a3aa-631
2185,352cfa66-f39
2186,67804a2d-b31
2187,e355753a-295
2188,572af774-dab
2189,65f40761-2d9
2190,dfba7829-179
2191,7ee88d34-9b5
2192,6bec8745-074
2193,247a4a13-31c
2194,6fe05856-3ee
2195,c85934f6-5d5
2196,f80af742-d82
2197,d6707982-b4c
2198,4829f030-d12
2199,a05b75f5-585
2200,1117c941-d93
2201,23dc2e71-d37
2202,8d1eed1a-dc0
2203,8d8806a5-a03
2204,4d72508f-aa0
2205,d2dddd47-c3f
2206,282dac45-01b
2207,8f4e3e1f-8f3
2208,b8e7a710-e29
2209,bdd2ec18-95b
2210,927f345d-239
2211,75302166-b97
2212,7fc316ec-031
2213,ecb6bd31-2b8
2214,d7d05b62-90b
2215,ed8d4b71-4d1
2216,2b24e2f8-78d
2217,789bf276-3f4
2218,7f843424-e44
2219,26cc7060-50b
2220,4e80084f-30a
2221,0d7d9ccd-962
2222,53ee5f7d-0f2
2223,84e58f89-d9a
2224,04ab4d39-18b
2225,6d143824-a62
2226,dedffee6-6c5
2227,f78b24c6-adf
2228,81c41c54-747
2229,43f062d9-3b6
2230,43ae7daa-e48
2231,a01ecc04-c5a
2232,cd2560a7-36e
2233,73558def-f7c
2234,63fd284f-7b7
2235,83ef2475-f37
2236,1a421c6c-cf1
2237,7a131929-337
2238,94f52062-c21
2239,c3b3230d-ee6
2240,17b78e87-34b
2241,ccd1a594-243
2242,fe17f92c-518
2243,1c676974-945
2244,6d345e4d-204
2245,bfd02eb3-abf
2246,3062e3a3-c32
2247,f8dad50e-914
2248,cfab7d1a-9d4
2249,b95de40b-2e1
2250,00e9eeeb-be0
2251,6c203cb9-3fd
2252,0598018f-ba7
2253,349c124a-1a3
2254,690f55ec-987
2255,16e27fcb-5a9
2256,250f8427-274
2257,435ff5a2-4d4
2258,65efd8ff-896
2259,3f62d943-afc
2260,13e41c6f-7ad
2261,417e0548-0a4
2262,b6baac83-878
2263,e0c6af18-50b
2264,8f5fb2b7-5ae
2265,f313dd76-c78
2266,7c8b9d06-b34
2267,c38efc1e-e71
2268,c16c1a01-137
2269,8b724df8-1d9
2270,84f3e37c-452
2271,800d95f5-d30
2272,36f117a4-c21
2273,3d549192-6a2
2274,a725e679-4c8
2275,f6782683-943
2276,78f1a743-42a
2277,84b533c5-d30
2278,8574b31a-b43
2279,7c7b7189-e57
2280,7fecaef4-41a
2281,9935470e-f0f
2282,cacc9b38-e88
2283,9339d7a2-824
2284,261ce802-e4d
2285,44e6136e-656
2286,a39a543e-6ee
2287,f028a2aa-58b
2288,24112d2a-cb7
2289,e840e750-d63
2290,d9507474-fc1
2291,ca118f4a-9ab
2292,fa309cb0-98f
2293,6960dacb-9d4
2294,8080f159-18e
2295,788f8daf-90c
2296,1622fc39-976
2297,46b49656-cf8
2298,7f2034f3-025
2299,803cf15b-9da
2300,56e7c86a-6d0
2301,e6f42f93-bdc
2302,0a91d341-989
2303,3fbc6942-133
2304,2e6e07d6-a7b
